account_age_days,email_domain_type,phone_verified,address_similarity_score,total_orders,avg_order_value,cancel_rate,order_frequency_per_month,num_categories_purchased,category_concentration_ratio,num_payment_methods,payment_failure_rate,refund_rate,same_card_diff_accounts,replacement_rate,replacement_to_order_ratio,common_return_reason,is_fake
1836,protonmail,1,0.27153348290850254,19,561.800636494376,0.5380272589243856,2.63949122329463,7,0.6103784348432023,7,0.010253931068795618,0.07540968178968382,0,0.2736940922883757,0.38097787565643637,Other,0
64,gmail,1,0.033187630225001485,16,841.9111144262519,0.0065891208836809986,10.47148954438813,8,0.6998394465541685,5,0.42620158071909725,0.07693007849122535,0,0.3035311734431484,0.056249096197386855,Defective,1
1880,yahoo,1,0.517014723886716,15,265.3266906301446,0.29197888616526285,22.38479643833662,3,0.3074188630352525,5,0.5731271901829468,0.13368245208597246,0,0.05820570403522405,0.24212731276338265,Defective,0
1862,gmail,1,0.19668643412686138,23,583.2634980917003,0.45455715714308165,25.338881359712435,12,0.2085546759268717,6,0.4514175725525683,0.04030328320748233,0,0.04531008164191204,0.31607206876552824,Other,0
520,tempmail,0,0.7578462929324711,19,553.2470643703352,0.3606782574955117,21.682515461085888,19,0.6439584443578161,10,0.2945212843183467,0.3990468500276149,0,0.22384763393456067,0.19548274503813934,Changed Mind,0
1367,tempmail,1,0.6411996332321481,13,331.939007333545,0.29840363010270493,0.20776064147560613,10,0.7237131302464967,3,0.04935638345835367,0.1367815304055094,0,0.13628207497664097,0.2915209682880602,Other,0
1152,gmail,1,0.9236026679779178,14,819.6650301582282,0.3321679208520217,3.509304000163982,20,0.8793339666571423,2,0.01832320933546363,0.007501731826144664,0,0.3440039560776853,0.22960751989773992,Other,0
647,yahoo,0,0.7829883572657359,26,577.0539275929787,0.37153899478070296,21.92945993914314,6,0.3214014741927242,7,0.12493442621507735,0.3985495904945979,0,0.08981935332480556,0.39930582305608375,Changed Mind,0
1495,yahoo,1,0.18077595484072684,19,566.4813472881802,0.40924509265525405,28.27189975855378,18,0.21154582260540655,9,0.36736382450405386,0.29295733518143974,0,0.26666916842266225,0.031800119168540954,Wrong Item,0
1086,gmail,1,0.8001582366647964,13,393.8241356828911,0.21371135181774917,20.8608339086043,6,0.9761140500621375,9,0.27251845775874034,0.01589586651588948,0,0.09756235893095377,0.09266843279931716,Other,0
1162,tempmail,1,0.6417370448140233,17,507.5336043036531,0.3104247281626628,6.783099395131575,18,0.13601109313523024,3,0.3610987023231812,0.11265907266904246,0,0.06759914783438443,0.2285681168073206,Other,0
1522,yahoo,1,0.6689516417606249,16,344.59310276985855,0.16414212808774353,3.226750817851196,5,0.4745617578390874,1,0.05146929270326994,0.16127325069339,0,0.07740831314652215,0.20473209664945002,Wrong Item,0
592,gmail,1,0.8322628859701487,13,815.9415963411067,0.590394031484844,26.31048850669182,11,0.5440582379967577,2,0.4966564122426499,0.4691707318319264,1,0.1154978051056034,0.037410776043954465,Wrong Item,1
391,yahoo,1,0.5738240691889402,20,858.2039991888265,0.11237284030645045,2.970915358708294,7,0.7396715725081383,8,0.4074382800469798,0.21312590510043777,0,0.32908366110002696,0.21923015964171133,Defective,0
1698,outlook,0,0.4660035143530129,19,1020.0153812005628,0.09039433564249526,4.53110891232002,9,0.8301393249279786,5,0.3826455266041542,0.34548599419236053,0,0.39890757060779797,0.0436605592196365,Changed Mind,0
418,gmail,1,0.636641035358728,19,708.5133442303629,0.16129336544495745,17.900781645855407,3,0.6018524925725353,9,0.10362614556277451,0.38840453670302755,0,0.20791019672135033,0.27642215079158267,Changed Mind,0
288,gmail,1,0.2979574289583591,26,515.1953516717202,0.5520325503046175,5.699912340926899,19,0.1259823161511416,3,0.3276196634699435,0.2617233396471339,0,0.048975045387677565,0.2608862401515937,Defective,0
378,companymail,1,0.1825971310870993,12,482.7591942260782,0.3953136348508628,6.827800679246392,12,0.9983330231972658,1,0.15328946735255702,0.050473059968154876,0,0.31819029635175655,0.026599645331099844,Wrong Item,0
1796,outlook,1,0.6165878380712464,22,722.6620109350798,0.2735565154100701,4.26775706619151,18,0.6758085862536761,3,0.5595010962522752,0.46719718753193845,0,0.0479421884206511,0.18663427795053225,Changed Mind,1
1513,yahoo,1,0.23384836908547768,24,650.2158886402285,0.5552372445418703,28.329785986372226,15,0.848420515142706,4,0.28005320659849836,0.2249483635431866,0,0.09854261667911164,0.284461685611542,Changed Mind,0
230,yahoo,1,0.07991510934660673,22,556.4479634145304,0.5400883155016141,3.747755436843624,20,0.47311016829246055,6,0.18449461914242282,0.08519894256488508,0,0.3811361490192359,0.320274914765293,Other,1
1017,gmail,0,0.000554184585253914,32,534.4803557810483,0.24095550356117057,27.939961874139293,5,0.14700612925058243,1,0.5704066588191357,0.3841383986445938,0,0.08591767791884647,0.014569801790095482,Defective,1
40,gmail,0,0.6083194014000671,21,892.797605193123,0.33818457787391537,9.785909333666867,8,0.17441037535348358,1,0.12341819584604675,0.4409647339088686,0,0.2276062399499444,0.18694523094704577,Changed Mind,1
1051,gmail,1,0.3621487834802368,23,492.03816404573956,0.5432243891751458,24.646784701653054,12,0.793984783161182,1,0.29575930301578085,0.3662226514907897,0,0.36196280889921567,0.39504828865686553,Changed Mind,1
134,yahoo,1,0.752310970673456,19,936.6689817090105,0.19163919743682956,28.499927084619458,17,0.29127257131817774,6,0.10250366223351394,0.22310880077483985,0,0.28465941488471525,0.15350204330523654,Changed Mind,0
200,gmail,1,0.37517639831310245,21,645.5340485000512,0.24452233883816465,15.577732532980633,19,0.8706916066281665,5,0.056585379798142994,0.4917628925763866,0,0.3083663084551972,0.21364884877089094,Changed Mind,1
1863,gmail,1,0.4860034482382267,16,508.02979585434514,0.4758087569129136,23.10516374042373,14,0.32714249742835005,8,0.03115575659565446,0.050013049783939334,0,0.09988537302524665,0.11968442751096715,Defective,0
779,gmail,0,0.4070849728153849,31,403.6826886727271,0.4191833072139748,7.980314012548977,16,0.3332675880099026,8,0.009425897689306018,0.07344806272726251,0,0.33500591149813785,0.02202725242113539,Defective,0
929,outlook,1,0.6505747911093461,18,561.3688175168126,0.029190235198009583,11.488925779478222,15,0.18807614939431638,8,0.42565728772735173,0.13750124348630993,0,0.12168896270493859,0.36143791054191154,Changed Mind,0
1056,gmail,1,0.3561391620149682,20,725.8414176378901,0.07042586192277855,16.58960176698865,4,0.22640813560656078,4,0.23272856628116148,0.0661396303803713,0,0.20330264799432968,0.2525689773144606,Changed Mind,0
1071,protonmail,1,0.9637676499423089,16,505.7467604015013,0.5077583268829259,25.513835300281556,18,0.21446088422242632,4,0.5531492680375742,0.2237986886271502,1,0.19115059889644984,0.20925202615589536,Changed Mind,1
502,tempmail,1,0.9361469865985301,26,812.5838882451102,0.017843242599540374,18.622141190440733,8,0.1379579525724194,3,0.3759505728157897,0.2978879127672795,0,0.19571481997214826,0.3243927277283635,Wrong Item,0
406,gmail,1,0.8480279026572813,16,493.260290892908,0.5519575233341628,0.6629647204012612,5,0.31312583227088325,6,0.4840766612417738,0.15156063866204333,0,0.32486017758040386,0.05882706630025676,Other,1
1597,gmail,0,0.9203002705727481,14,568.8038544022169,0.16305165140122346,9.143536967725916,17,0.1202372607667246,10,0.16950552776791553,0.01507718046523343,0,0.16828157239964409,0.3475989215435983,Other,0
1751,outlook,1,0.449139688459391,16,278.3263993771258,0.3590275094394712,25.94915503523987,8,0.7331628230302056,8,0.12763247014503118,0.2802337943711094,0,0.3339742351626628,0.24378928334662528,Defective,0
804,gmail,1,0.5364303967894921,18,739.8692092010904,0.3387485305753034,7.207104657883042,13,0.6546364203604975,7,0.2665043122351451,0.28035398667840544,0,0.36492146703952605,0.28337744885770433,Other,0
98,gmail,1,0.7420925925582444,21,533.2060766076088,0.2377522536946594,11.037845107475388,9,0.2549673861720999,5,0.496475937897437,0.4354167099796074,0,0.34786885496875236,0.2482696253238449,Defective,1
683,protonmail,1,0.6961459249385411,22,994.7176268339726,0.018862154165531674,11.688441694601142,14,0.8759452925640574,4,0.2875036164637232,0.051583380520141664,0,0.3664193818972358,0.3292161974330228,Other,0
1895,yahoo,0,0.8906785956054708,20,776.2025043170709,0.11548275647726071,4.633582030637555,17,0.35710357794454517,3,0.3302200424329659,0.18581508493883664,0,0.08178475636430381,0.3170884900832695,Defective,0
725,yahoo,0,0.7163310272566953,22,621.1249434319114,0.3689840915001562,10.494361480580768,6,0.5821097647292801,3,0.21512875578294044,0.11587674167038525,0,0.3072659415495522,0.22874414164451815,Changed Mind,0
1570,tempmail,1,0.9978847082284605,22,906.2940052567269,0.2678236636254493,24.522621569353593,7,0.8299200000680204,8,0.355433221658157,0.05135902115427532,0,0.1787356770671762,0.3360118501219302,Other,0
960,tempmail,1,0.348505799831591,15,701.2772123555267,0.24830222761135393,25.472816052957818,1,0.4322537859811608,4,0.30336821527756963,0.1506875876382292,0,0.3222054356400082,0.3141726443335222,Wrong Item,1
1762,gmail,0,0.8329977422394179,17,852.0650302136928,0.05862174047378916,17.42692632324992,4,0.32593738795474725,1,0.2774868933302689,0.4024512929963633,0,0.15570198290494225,0.20136969646020908,Other,0
612,gmail,0,0.6976348228326642,24,384.40712508568083,0.20827645514770746,20.36218814907485,20,0.8746041688896622,5,0.32928471096429557,0.1174619511688747,0,0.24014417974837038,0.0377063144753707,Defective,0
1966,yahoo,0,0.6913864452150186,16,715.2972145602794,0.3158583312355611,16.0371811040037,11,0.16665172690558633,2,0.25126585721424544,0.45676782106154956,0,0.04549531929702031,0.34688248468924665,Defective,0
1485,yahoo,1,0.3258355948449989,19,725.6804651507524,0.04661564096544681,1.3281769341165384,10,0.6853937005534099,10,0.4724604227470999,0.34614871286949356,0,0.2052060644788871,0.15015190965584568,Changed Mind,0
642,yahoo,0,0.7856017924230225,23,213.81473369469234,0.04001745157318108,20.900546001453517,13,0.8547960021619535,3,0.04084307287121045,0.04782797250940912,0,0.11283077699159977,0.3277259324765563,Changed Mind,0
1792,outlook,1,0.9003760223475992,24,976.6563660224236,0.29493202993132467,29.896526268107063,20,0.7391646829219702,5,0.2124885407557542,0.11082251759379846,0,0.19398921699053784,0.3089227620410454,Defective,0
1028,outlook,1,0.21854846152056295,17,309.91693557382126,0.3367513043045167,6.8346997747246725,13,0.4368210926061594,4,0.45192747089209684,0.017104858766160635,0,0.3148440270517023,0.03401261868066503,Other,1
1241,companymail,1,0.6254968371167041,18,275.25940885022436,0.15458490277536271,29.46453596800644,6,0.9557323298708916,3,0.2193751101754371,0.05782578465212701,0,0.11402140340814482,0.1089164539815562,Wrong Item,0
502,gmail,0,0.3921348291027752,17,50.0,0.19545980817938452,29.933208018575304,18,0.22226340048759402,2,0.28173122997170275,0.3605844235295273,0,0.3206306574560392,0.33101353931028665,Changed Mind,0
766,yahoo,1,0.9895481192948771,18,718.4639849566995,0.4781222547231827,4.24543816462291,12,0.7403769138990385,10,0.2353324089115852,0.07719088096305049,0,0.3246780339800459,0.23301710799969644,Changed Mind,0
397,gmail,0,0.4788328158316816,21,189.23364327132998,0.5215416143994791,27.78405540874853,2,0.7462727723568019,8,0.21015759591841282,0.1462537966935027,0,0.34439860186501425,0.12905546425350986,Changed Mind,1
870,tempmail,1,0.2283201737969427,16,470.770128410756,0.19513721199619286,20.265979036719248,6,0.6511123505059195,7,0.32980219045937664,0.3421340533528688,1,0.03512093986338636,0.0633229343649857,Other,1
794,gmail,1,0.38185762522183253,17,809.4670968683038,0.21342873856983727,13.991154733646587,7,0.5370582689361799,9,0.09813148316931827,0.31936578107617764,0,0.0018479448811259402,0.17319197347491927,Wrong Item,0
392,gmail,1,0.6538383898166262,14,648.0132274232238,0.4981959343685729,10.339821524591738,3,0.9570802468810691,1,0.26152431760631545,0.4484921374401957,0,0.25464967534460814,0.25124422744753017,Wrong Item,0
206,yahoo,1,0.07608937134957627,14,444.0756848469348,0.5843007008466655,18.894047808691884,11,0.5197177256528455,1,0.4527275316827588,0.1670385786808209,0,0.02103125720300767,0.14096086166260569,Wrong Item,1
1038,yahoo,1,0.6036019202212376,13,202.33012229388373,0.19235591717822753,25.283600314661488,9,0.3997856664450997,10,0.005624017700563954,0.18349378901837327,0,0.16519612900417502,0.24053669193366156,Wrong Item,0
1881,gmail,1,0.931224759178898,27,573.0967786471246,0.47323594273208214,1.0230707935529404,14,0.5634235800757432,4,0.36170704977237744,0.04772549374764773,0,0.3610851468501376,0.325028465373663,Defective,0
1577,gmail,1,0.8503627876578504,23,813.8188159132636,0.28781542132487414,16.063868138937906,11,0.8208396998385165,4,0.589226962589184,0.14174961335890685,0,0.10324206779060807,0.10827459109027218,Wrong Item,0
891,protonmail,1,0.06767353665798337,26,775.2091116881732,0.15823682738688746,19.50791952979192,6,0.24671281113153276,8,0.24165051067576257,0.42279808093903687,0,0.10689895667136105,0.03582492021785706,Defective,1
1484,yahoo,1,0.9933898787390681,17,1046.69520897688,0.4090711179338383,0.7680987498699365,19,0.43345380038518244,4,0.323478433557652,0.06931507996732283,0,0.23329556430578494,0.07188880635341066,Defective,0
1714,tempmail,1,0.6987269237038791,14,436.6353566674235,0.27753022610136086,26.672327987981305,15,0.6090988648525242,6,0.08416115419464051,0.1855566317450364,0,0.39405920182642257,0.09490459713613411,Wrong Item,1
1598,yahoo,1,0.1622808243140237,21,270.74157657144366,0.1608974636994042,28.553697584039153,14,0.8587435557371518,5,0.4238624782980028,0.42164145862784175,0,0.04150273513248011,0.051822210434585125,Other,0
863,gmail,1,0.012416089169423494,23,677.4877447111055,0.06433778633648414,18.374739413171717,12,0.46029976800297134,10,0.2507140104952077,0.11015598838371926,1,0.3844604990324116,0.16240068061534957,Changed Mind,1
742,companymail,1,0.17128263629215135,28,652.8553071350104,0.5201726482889316,3.5100322338823164,13,0.5954362211997557,6,0.4614230884570447,0.07858737028812718,0,0.2554114757052209,0.13063407530719837,Defective,1
1264,tempmail,1,0.8381759206857385,24,598.7850968040208,0.5272006820571744,27.972351309755602,5,0.21023642772825987,5,0.0755225871009616,0.003440839519438854,0,0.3033910281880657,0.15347351191830927,Wrong Item,1
563,companymail,1,0.02163932494516374,17,413.4004975589639,0.044977053548275366,24.150212921489633,12,0.18470163165934628,8,0.04535122652846406,0.4589983003797358,0,0.07115201576453623,0.14406730514506433,Defective,1
1020,protonmail,1,0.23314730361808655,20,50.0,0.3980372223649464,0.8564468716174456,17,0.292066458450874,3,0.1685830889270126,0.4349946939036225,0,0.2396699916346036,0.09951002320334928,Changed Mind,0
95,tempmail,0,0.7573055953348754,17,348.3466844620799,0.09754645836896954,17.374728837344765,19,0.7170747296520658,4,0.10472057198799209,0.09428212379736578,0,0.06202263038084839,0.25628620371745975,Changed Mind,0
1923,gmail,1,0.5861105358981351,13,739.2671165737692,0.38779204810176043,3.4361194913885686,3,0.29090954624495136,3,0.4903242779420634,0.39372036412503425,0,0.19417593336819491,0.09675067040052583,Defective,0
1757,yahoo,1,0.7827357103601918,19,670.9908996003144,0.5445703161362213,4.231991886163381,18,0.8896002315810994,3,0.4547215472061464,0.4866348433912733,0,0.17053979524269758,0.3725137438203167,Changed Mind,1
484,gmail,1,0.7461505038267879,25,841.3160001465149,0.15612881413329516,5.7752983480624955,18,0.9088720167046813,2,0.5799580599307929,0.15264037454572493,0,0.30073950494226004,0.127472929688053,Defective,1
1430,yahoo,1,0.05060138712180473,20,686.2954772581155,0.20875753966607785,11.885654849616886,9,0.3389185032231482,6,0.03999020845080301,0.3341412136898411,0,0.1474417641183335,0.3812782090776188,Wrong Item,0
230,gmail,1,0.8925114190941515,15,784.0043106458254,0.4770779755069639,26.291485825584655,3,0.19473798445752916,1,0.17246230098372042,0.10270041378326744,0,0.02987610079956604,0.07596664794115676,Changed Mind,0
748,yahoo,0,0.2270318342822687,24,791.1830052526882,0.4412242756459949,0.9322623802014895,11,0.4701634435652743,3,0.5822848015549529,0.293634380812867,0,0.3777288532875742,0.03445640214477508,Defective,1
1678,companymail,1,0.5533924402297637,24,605.1187925821248,0.24519317067324845,20.676329097576453,20,0.8143268621342103,3,0.06395988437052662,0.16376591818867947,0,0.05799779547850817,0.12305621992627605,Defective,0
1194,gmail,0,0.6442881565277788,15,606.8746884332087,0.5091288475665676,28.93652367152213,16,0.19706497196718592,1,0.2938920119227522,0.3079930169598054,0,0.153261202092506,0.12888993654382072,Other,0
540,tempmail,0,0.1686282108850954,19,50.0,0.5523512866987786,19.237003313929872,15,0.18931629374150044,1,0.3935032048293532,0.334004324461277,0,0.20813503005765488,0.3234083887074407,Defective,1
1059,yahoo,1,0.9762312567009744,12,435.85397915946555,0.2715861830805505,24.468151782206412,6,0.3202604329097526,10,0.13651431322897614,0.35898136788368923,0,0.3550464134463041,0.30923280357475075,Defective,0
524,yahoo,1,0.488155956087309,19,446.6493184822517,0.02367096156233701,27.053169472877777,9,0.7234233380197791,10,0.46569677534802256,0.4515885518900012,0,0.038478888742886186,0.07426711517947408,Wrong Item,1
1183,companymail,1,0.057642695597393434,20,572.7990679647521,0.3056639868282766,21.443934144300812,1,0.43690133981776946,6,0.5113260264115914,0.054811694109881015,0,0.2706763051052729,0.369053708479328,Wrong Item,1
